EVENT_YEAR_MONTH,COUNT_OF_EVENTS,REPORTER,PARTNER,Commodity,NETWEIGHT,TRADEVALUEINUSD,TOTAL_SOLD_USD,PRODUCERPRICE,DISTANCE_COUNTRIES
202204,2110,India,Russian Federation,StainlessSteel,16699,102121,1.705318579E9,159.175,4983
202204,2110,India,Russian Federation,CastIron,4984,39152,1.95133568E8,442.735,4983
202204,2110,Romania,Ukraine,StainlessSteel,7,121,847.0,159.175,781
202204,2110,Italy,Ukraine,Corn,7560,7467,5.645052E7,348.507117,2394
202204,2110,Netherlands,Ukraine,Nickel,14159,187045,2.648370155E9,216.291,2138
202204,2110,EU,Ukraine,Gas,2903,34340,9.968902E7,309.727,803
202204,2110,EU,Ukraine,Corn,8850,8365,7.403025E7,348.507117,803
202204,2110,EU,Ukraine,SunflowerOil,24966,87123,2.175112818E9,2536.61746,803
202204,2110,EU,Ukraine,Nickel,16159,243789,3.939386451E9,216.291,803
202204,2110,EU,Ukraine,CastIron,9284,24793,2.30178212E8,442.735,803
202204,2110,EU,Ukraine,StainlessSteel,4404,18763,8.2632252E7,159.175,803
202204,2110,Spain,Ukraine,Nickel,2000,56744,1.13488E8,216.291,3767
202204,2110,Estonia,Ukraine,CastIron,10800,51570,5.56956E8,442.735,1527
202204,2110,Belgium,Ukraine,CastIron,3,176,528.0,442.735,2248
202204,2110,Turkey,Ukraine,StainlessSteel,115,516,59340.0,159.175,2055
202204,2110,Turkey,Ukraine,Gas,7606,47346,3.60113676E8,309.727,2055
202204,2110,Poland,Ukraine,Corn,10,13,130.0,348.507117,1214
202204,2110,Poland,Ukraine,Gas,2278,27854,6.3451412E7,309.727,1214
202204,2110,Germany,Ukraine,Gas,555,2956,1640580.0,309.727,1743
202204,2110,Germany,Ukraine,StainlessSteel,107,1829,195703.0,159.175,1743
202204,2110,Germany,Ukraine,CastIron,233,3877,903341.0,442.735,1743
202204,2110,Rep. of Moldova,Ukraine,SunflowerOil,3656,9916,3.6252896E7,2536.61746,353
202204,2110,Denmark,Ukraine,CastIron,4620,92,425040.0,442.735,2181
202204,2110,Lithuania,Ukraine,StainlessSteel,0,16,0.0,159.175,1136
202204,2110,Slovakia,Ukraine,StainlessSteel,194,2813,545722.0,159.175,1082
202204,2110,Poland,Ukraine,StainlessSteel,4072,13272,5.4043584E7,159.175,1214
202204,2110,Poland,Ukraine,CastIron,4066,14067,5.7196422E7,442.735,1214
202204,2110,Italy,Ukraine,Gas,70,3657,255990.0,309.727,2394
201805,1439,EU,Ukraine,Steel,1000,10655,1.0655E7,235.0,803
201805,1439,Slovenia,Russian Federation,Wheat,72,63,4536.0,192.70383,5645
201805,1439,Lithuania,Russian Federation,Wheat,40000,14208,5.6832E8,192.70383,4484
201805,1439,Germany,Russian Federation,Steel,8800,30414,2.676432E8,235.0,5417
201805,1439,Germany,Ukraine,Steel,1000,10655,1.0655E7,235.0,1743
201805,1439,Lithuania,Russian Federation,Steel,8000,26574,2.12592E8,235.0,4484
201805,1439,China,Ukraine,Steel,27000,20904,5.64408E8,235.0,5943
201805,1439,Poland,Russian Federation,Steel,13,553,7189.0,235.0,4961
201805,1439,Kazakhstan,Russian Federation,Wheat,14128303,3498274,4.9424675049022E13,192.70383,2822
201805,1439,Belarus,Russian Federation,Steel,550000,271300,1.49215E11,235.0,4403
201805,1439,Belarus,Ukraine,Steel,7000,3600,2.52E7,235.0,791
201805,1439,Turkey,Ukraine,Steel,2000,1555,3110000.0,235.0,2055
201805,1439,Ukraine,Russian Federation,Steel,19000,4963,9.4297E7,235.0,4663
201805,1439,EU,Russian Federation,Wheat,40072,14235,5.7042492E8,192.70383,4927
201805,1439,EU,Ukraine,Wheat,66,184,12144.0,192.70383,803
201805,1439,EU,Russian Federation,Steel,16813,57439,9.65721907E8,235.0,4927
201805,1439,Netherlands,Russian Federation,Aluminium,19614,94821,1.859819094E9,2299.666667,5555
201805,1439,Kazakhstan,Russian Federation,Aluminium,1,30374,30374.0,2299.666667,2822
201805,1439,United States of America,Russian Federation,Aluminium,640,106918,6.842752E7,2299.666667,8909
201805,1439,Poland,Russian Federation,Aluminium,249419,641064,1.59893541816E11,2299.666667,4961
201805,1439,China,Russian Federation,Gas,205414,1243034,2.55336586076E11,204.2,2853
201805,1439,China,Russian Federation,Aluminium,4999,19196,9.5960804E7,2299.666667,2853
201805,1439,China,Russian Federation,CastIron,30,2164,64920.0,304.5,2853
201805,1439,China,Russian Federation,StainlessSteel,1062420,6250080,6.6402099936E12,103.8,2853
201805,1439,Vietnam,Russian Federation,Gas,9756,69240,6.7550544E8,204.2,5280
201805,1439,Vietnam,Russian Federation,StainlessSteel,22993,279398,6.424198214E9,103.8,5280
201805,1439,Sweden,Russian Federation,CastIron,54,685,36990.0,304.5,4345
201805,1439,Netherlands,Russian Federation,CastIron,6265,106975,6.70198375E8,304.5,5555
201805,1439,Netherlands,Russian Federation,StainlessSteel,2080,19613,4.079504E7,103.8,5555
201805,1439,Netherlands,Russian Federation,RapeseedOil,15,278,4170.0,808.1397704,5555
201805,1439,Slovakia,Russian Federation,CastIron,38,119,4522.0,304.5,5204
201805,1439,Slovakia,Russian Federation,StainlessSteel,2341,21944,5.1370904E7,103.8,5204
201805,1439,ASEAN,Russian Federation,CastIron,1,444,444.0,304.5,6381
201805,1439,ASEAN,Russian Federation,StainlessSteel,31252,379756,1.1868134512E10,103.8,6381
201805,1439,ASEAN,Russian Federation,Gas,9756,69240,6.7550544E8,204.2,6381
201805,1439,EU,Russian Federation,Nickel,4000,82977,3.31908E8,154.6,4927
201805,1439,EU,Russian Federation,CastIron,142872,1268380,1.8121598736E11,304.5,4927
201805,1439,EU,Russian Federation,Coal,60880,31548,1.92064224E9,109.375,4927
201805,1439,Australia,Russian Federation,StainlessSteel,1378,16749,2.3080122E7,103.8,9977
201805,1439,Italy,Russian Federation,Corn,788,2385,1879380.0,179.1790589,9398
201805,1439,South Africa,Russian Federation,IronOre,40520,7506,3.0414312E8,66.63043478,12569
201805,1439,Kazakhstan,Russian Federation,Gas,14,18911,264754.0,204.2,2822
201805,1439,Kazakhstan,Russian Federation,Barley,1,2983,2983.0,117.1741791,2822
201805,1439,Kazakhstan,Russian Federation,CrudePetroleum,1,1901648,1901648.0,215.7,2822
201805,1439,Kazakhstan,Russian Federation,SunflowerOil,1,85030,85030.0,938.9994565,2822
201805,1439,Kazakhstan,Russian Federation,Corn,1,193,193.0,179.1790589,2822
201805,1439,Kazakhstan,Russian Federation,Coal,3129,35851,1.12177779E8,109.375,2822
201805,1439,Kazakhstan,Russian Federation,CastIron,0,68,0.0,304.5,2822
201805,1439,Kazakhstan,Russian Federation,Copper,38215,22657248,8.6584673232E11,6825.27381,2822
201805,1439,Kazakhstan,Russian Federation,StainlessSteel,11,12818,140998.0,103.8,2822
201805,1439,Kazakhstan,Russian Federation,Slag,927,112983,1.04735241E8,114.6,2822
201805,1439,Kazakhstan,Russian Federation,IronOre,115922293,35427455,4.106831818754315E15,66.63043478,2822
201805,1439,Lithuania,Russian Federation,Gas,7124,80407,5.72819468E8,204.2,4484
201805,1439,Rep. of Korea,Russian Federation,CastIron,250,43371,1.084275E7,304.5,3253
201805,1439,Rep. of Korea,Russian Federation,StainlessSteel,123,2279,280317.0,103.8,3253
201805,1439,Rep. of Korea,Russian Federation,Gas,203,1260,255780.0,204.2,3253
201805,1439,France,Russian Federation,CastIron,1,31579,31579.0,304.5,6217
201805,1439,France,Russian Federation,Aluminium,326,780,254280.0,2299.666667,6217
201805,1439,France,Russian Federation,StainlessSteel,1010,12276,1.239876E7,103.8,6217
201805,1439,Denmark,Russian Federation,Gas,16,413,6608.0,204.2,5027
201805,1439,Belarus,Russian Federation,Gas,1829680,7497800,1.3718574704E13,204.2,4403
201805,1439,Belarus,Russian Federation,Slag,766300,39800,3.049874E10,114.6,4403
201805,1439,Belarus,Russian Federation,Aluminium,42035,80500,3.3838175E9,2299.666667,4403
201805,1439,Belarus,Russian Federation,CastIron,44690,145400,6.497926E9,304.5,4403
201805,1439,Belarus,Russian Federation,StainlessSteel,157814,217700,3.43561078E10,103.8,4403
201805,1439,Belarus,Russian Federation,Coal,19800,2700,5.346E7,109.375,4403
201805,1439,Belarus,Russian Federation,RapeseedOil,6712650,4953200,3.324909798E13,808.1397704,4403
201805,1439,Belarus,Russian Federation,SunflowerOil,182721,142600,2.60560146E10,938.9994565,4403
201805,1439,Switzerland,Russian Federation,CastIron,281,9535,2679335.0,304.5,5899
201805,1439,Switzerland,Russian Federation,StainlessSteel,15,283,4245.0,103.8,5899
201805,1439,Switzerland,Russian Federation,Gas,46,3132,144072.0,204.2,5899
201805,1439,Norway,Russian Federation,CastIron,19352,80969,1.566912088E9,304.5,4727
201805,1439,Spain,Russian Federation,CastIron,90,42069,3786210.0,304.5,7015
201805,1439,Spain,Russian Federation,StainlessSteel,313,8445,2643285.0,103.8,7015
201805,1439,United States of America,Russian Federation,Gas,0,61393,0.0,204.2,8909
201805,1439,United States of America,Russian Federation,CastIron,66,8531,563046.0,304.5,8909
201805,1439,France,Russian Federation,Gas,1327,9420,1.250034E7,204.2,6217
201805,1439,Italy,Russian Federation,Gas,86769,764873,6.6367265337E10,204.2,9398
201805,1439,Ireland,Russian Federation,CastIron,1,22,22.0,304.5,5971
201805,1439,Czech Rep.,Russian Federation,StainlessSteel,483,5343,2580669.0,103.8,5306
201805,1439,Czech Rep.,Russian Federation,CastIron,32025,369521,1.1833910025E10,304.5,5306
201805,1439,Czech Rep.,Russian Federation,Gas,249245,882010,2.1983658245E11,204.2,5306
201805,1439,EU,Russian Federation,Barley,2607,2297,5988279.0,117.1741791,4927
201805,1439,Armenia,Russian Federation,StainlessSteel,20074,5806,1.16549644E8,103.8,4633
201805,1439,Armenia,Russian Federation,Gas,4153,15725,6.5305925E7,204.2,4633
201805,1439,Romania,Russian Federation,CastIron,3370,40372,1.3605364E8,304.5,5177
201805,1439,Finland,Russian Federation,Gas,42,1501,63042.0,204.2,3922
201805,1439,Finland,Russian Federation,Coal,2640,3792,1.001088E7,109.375,3922
201805,1439,Finland,Russian Federation,RapeseedOil,99640,103526,1.031533064E10,808.1397704,3922
201805,1439,Finland,Russian Federation,CastIron,6472,57901,3.74735272E8,304.5,3922
201805,1439,Finland,Russian Federation,StainlessSteel,303,4165,1261995.0,103.8,3922
201805,1439,EU,Russian Federation,Gas,560254,3316482,1.858072306428E12,204.2,4927
201805,1439,Belgium,Russian Federation,CastIron,15,3369,50535.0,304.5,5733
201805,1439,Belgium,Russian Federation,StainlessSteel,1304,20017,2.6102168E7,103.8,5733
201805,1439,Germany,Russian Federation,Barley,2607,2297,5988279.0,117.1741791,5417
201805,1439,Germany,Russian Federation,Coal,58240,27759,1.61668416E9,109.375,5417
201805,1439,Germany,Russian Federation,CastIron,13004,151788,1.973851152E9,304.5,5417
201805,1439,Germany,Russian Federation,StainlessSteel,17369,297367,5.164967423E9,103.8,5417
201805,1439,Germany,Russian Federation,Corn,60,183,10980.0,179.1790589,5417
201805,1439,Germany,Russian Federation,RapeseedOil,21,118,2478.0,808.1397704,5417
201805,1439,Germany,Russian Federation,Gas,42334,584125,2.472834775E10,204.2,5417
201805,1439,Romania,Russian Federation,Gas,20990,77086,1.61803514E9,204.2,5177
201805,1439,Italy,Russian Federation,StainlessSteel,18326,371933,6.816044158E9,103.8,9398
201805,1439,Italy,Russian Federation,CastIron,21359,202848,4.332630432E9,304.5,9398
201805,1439,Azerbaijan,Russian Federation,Gas,50,71,3550.0,204.2,4492
201805,1439,Azerbaijan,Russian Federation,CrudePetroleum,63239,28740,1.81748886E9,215.7,4492
201805,1439,Poland,Russian Federation,Gas,87177,401497,3.5001303969E10,204.2,4961
201805,1439,Poland,Russian Federation,Nickel,4000,89264,3.57056E8,154.6,4961
201805,1439,Poland,Russian Federation,CastIron,9534,125976,1.201055184E9,304.5,4961
201805,1439,Poland,Russian Federation,StainlessSteel,8902,96168,8.56087536E8,103.8,4961
201805,1439,Turkey,Russian Federation,SunflowerOil,2430,2880,6998400.0,938.9994565,5248
201805,1439,Turkey,Russian Federation,StainlessSteel,16917,119371,2.019399207E9,103.8,5248
201805,1439,Turkey,Russian Federation,Gas,157177,827128,1.30005497656E11,204.2,5248
201805,1439,Hong Kong,Russian Federation,StainlessSteel,3624,35347,1.28097528E8,103.8,4409
201805,1439,Portugal,Russian Federation,StainlessSteel,10142,46673,4.73357566E8,103.8,7306
201805,1439,Estonia,Russian Federation,StainlessSteel,4731,56555,2.67561705E8,103.8,4180
201805,1439,Estonia,Russian Federation,Aluminium,2496,7700,1.92192E7,2299.666667,4180
201805,1439,Estonia,Russian Federation,CastIron,661,1271,840131.0,304.5,4180
201805,1439,Ukraine,Russian Federation,CastIron,7702,111804,8.61114408E8,304.5,4663
201805,1439,Ukraine,Russian Federation,SunflowerOil,39147,36056,1.411484232E9,938.9994565,4663
201805,1439,Ukraine,Russian Federation,StainlessSteel,9,280,2520.0,103.8,4663
201805,1439,Singapore,Russian Federation,CastIron,350,444,155400.0,304.5,6688
201805,1439,Ukraine,Russian Federation,IronOre,3347450,105980,3.54762751E11,66.63043478,4663
201805,1439,Ukraine,Russian Federation,Gas,84269,201071,1.6944052099E10,204.2,4663
201805,1439,United Kingdom,Russian Federation,CastIron,495,7734,3828330.0,304.5,5610
201805,1439,Slovenia,Russian Federation,RapeseedOil,30,300,9000.0,808.1397704,5645
201805,1439,Slovenia,Russian Federation,Gas,66718,555761,3.7079262398E10,204.2,5645
201805,1439,Hungary,Russian Federation,CastIron,42,579,24318.0,304.5,5342
201805,1439,India,Russian Federation,CastIron,35815,96015,3.438777225E9,304.5,4983
201805,1439,India,Russian Federation,StainlessSteel,13011,153702,1.999816722E9,103.8,4983
201805,1439,Lithuania,Russian Federation,CastIron,24556,82948,2.036871088E9,304.5,4484
201805,1439,Lithuania,Russian Federation,StainlessSteel,18396,244289,4.493940444E9,103.8,4484
201805,1439,Lithuania,Russian Federation,SunflowerOil,1008,4933,4972464.0,938.9994565,4484
201805,1439,Brazil,Russian Federation,StainlessSteel,7674,79492,6.10021608E8,103.8,14442
201805,1439,Brazil,Russian Federation,CastIron,9,746,6714.0,304.5,14442
201805,1439,Denmark,Russian Federation,CastIron,32,818,26176.0,304.5,5027
201805,1439,Denmark,Russian Federation,StainlessSteel,82,1849,151618.0,103.8,5027
201805,1439,Thailand,Russian Federation,StainlessSteel,16326,100358,1.638444708E9,103.8,5085
201805,1439,Serbia,Russian Federation,CastIron,9324,25444,2.37239856E8,304.5,5540
201805,1439,Serbia,Russian Federation,Gas,46784,529716,2.4782233344E10,204.2,5540
201805,1439,Latvia,Russian Federation,CastIron,258,2616,674928.0,304.5,4323
201805,1439,Latvia,Russian Federation,StainlessSteel,3776,86623,3.27088448E8,103.8,4323
201805,1439,Estonia,Russian Federation,Gas,428,9910,4241480.0,204.2,4180
201805,1439,Germany,Russian Federation,SunflowerOil,4557,11081,5.0496117E7,938.9994565,5417
201805,1439,EU,Russian Federation,Aluminium,271829,699210,1.9006555509E11,2299.666667,4927
201805,1439,EU,Russian Federation,StainlessSteel,85666,1264269,1.08304868154E11,103.8,4927
201805,1439,EU,Russian Federation,RapeseedOil,99720,104401,1.041086772E10,808.1397704,4927
201805,1439,EU,Russian Federation,SunflowerOil,5565,16002,8.905113E7,938.9994565,4927
201805,1439,EU,Russian Federation,Corn,788,2385,1879380.0,179.1790589,4927
201805,1439,Japan,Russian Federation,CastIron,3028,15834,4.7945352E7,304.5,3627
201805,1439,Georgia,Russian Federation,SunflowerOil,2290,5209,1.192861E7,938.9994565,4544
201805,1439,Georgia,Ukraine,Gas,6976,19718,1.37552768E8,204.2,1164
201805,1439,China,Ukraine,Gas,67846,288691,1.9586529586E10,204.2,5943
201805,1439,China,Ukraine,CastIron,2176,2176,4734976.0,304.5,5943
201805,1439,China,Ukraine,StainlessSteel,222702,1175256,2.61731861712E11,103.8,5943
201805,1439,Netherlands,Ukraine,Gas,296,4617,1366632.0,204.2,2138
201805,1439,Netherlands,Ukraine,CastIron,16,69,1104.0,304.5,2138
201805,1439,Netherlands,Ukraine,Nickel,19244,307724,5.921840656E9,154.6,2138
201805,1439,Netherlands,Ukraine,StainlessSteel,568,24754,1.4060272E7,103.8,2138
201805,1439,Slovakia,Ukraine,StainlessSteel,1839,7132,1.3115748E7,103.8,1082
201805,1439,EU,Ukraine,SunflowerOil,4386,5210,2.285106E7,938.9994565,803
201805,1439,EU,Ukraine,Corn,120,247,29640.0,179.1790589,803
201805,1439,EU,Ukraine,RapeseedOil,2963,7397,2.1917311E7,808.1397704,803
201805,1439,Kazakhstan,Ukraine,StainlessSteel,0,16,0.0,103.8,3674
201805,1439,France,Ukraine,CastIron,1,463,463.0,304.5,2687
201805,1439,France,Ukraine,StainlessSteel,399,4845,1933155.0,103.8,2687
201805,1439,Slovakia,Ukraine,Gas,2657,12597,3.3470229E7,204.2,1082
201805,1439,Belarus,Ukraine,Gas,126122,421600,5.31730352E10,204.2,791
201805,1439,Belarus,Ukraine,Aluminium,97750,258100,2.5229275E10,2299.666667,791
201805,1439,Belarus,Ukraine,CastIron,40,1100,44000.0,304.5,791
201805,1439,Belarus,Ukraine,StainlessSteel,15,200,3000.0,103.8,791
201805,1439,Denmark,Ukraine,Gas,8,192,1536.0,204.2,2181
201805,1439,Spain,Ukraine,CastIron,35,12715,445025.0,304.5,3767
201805,1439,Spain,Ukraine,StainlessSteel,21,229,4809.0,103.8,3767
201805,1439,France,Ukraine,RapeseedOil,8927,7401,6.6068727E7,808.1397704,2687
201805,1439,Italy,Ukraine,Gas,8164,81705,6.6703962E8,204.2,2394
201805,1439,Italy,Ukraine,StainlessSteel,3281,43413,1.42438053E8,103.8,2394
201805,1439,Czech Rep.,Ukraine,CastIron,1347,4103,5526741.0,304.5,1410
201805,1439,Czech Rep.,Ukraine,Gas,27051,107981,2.920994031E9,204.2,1410
201805,1439,Czech Rep.,Ukraine,StainlessSteel,1,7,7.0,103.8,1410
201805,1439,EU,Ukraine,Barley,125,228,28500.0,117.1741791,803
201805,1439,EU,Ukraine,Aluminium,596611,1379634,8.23104820374E11,2299.666667,803
201805,1439,EU,Ukraine,Nickel,22744,357703,8.135597032E9,154.6,803
201805,1439,EU,Ukraine,CrudePetroleum,274400,181719,4.98636936E10,215.7,803
201805,1439,EU,Ukraine,CastIron,6558,152085,9.9737343E8,304.5,803
201805,1439,EU,Ukraine,StainlessSteel,36015,373390,1.344764085E10,103.8,803
201805,1439,Romania,Ukraine,StainlessSteel,23,710,16330.0,103.8,781
201805,1439,EU,Ukraine,Gas,97057,605146,5.8733655322E10,204.2,803
201805,1439,Belgium,Ukraine,CastIron,2,363,726.0,304.5,2248
201805,1439,Belgium,Ukraine,StainlessSteel,364,9541,3472924.0,103.8,2248
201805,1439,Germany,Ukraine,Barley,49,27,1323.0,117.1741791,1743
201805,1439,Germany,Ukraine,CastIron,1053,8402,8847306.0,304.5,1743
201805,1439,Germany,Ukraine,StainlessSteel,14729,174412,2.568914348E9,103.8,1743
201805,1439,Germany,Ukraine,Aluminium,7010,21126,1.4809326E8,2299.666667,1743
201805,1439,Germany,Ukraine,Gas,1532,22476,3.4433232E7,204.2,1743
201805,1439,Romania,Ukraine,Gas,5535,24718,1.3681413E8,204.2,781
201805,1439,Rep. of Moldova,Ukraine,Corn,22000,4955,1.0901E8,179.1790589,353
201805,1439,Poland,Ukraine,Barley,7,74,518.0,117.1741791,1214
201805,1439,Poland,Ukraine,Gas,34085,202945,6.917380325E9,204.2,1214
201805,1439,Turkey,Ukraine,SunflowerOil,1214,1440,1748160.0,938.9994565,2055
201805,1439,Turkey,Ukraine,Aluminium,24840,65217,1.61999028E9,2299.666667,2055
201805,1439,Turkey,Ukraine,StainlessSteel,12069,75409,9.10111221E8,103.8,2055
201805,1439,Turkey,Ukraine,Gas,51810,235721,1.221270501E10,204.2,2055
201805,1439,Greece,Ukraine,StainlessSteel,456,14265,6504840.0,103.8,1713
201805,1439,United Arab Emirates,Ukraine,StainlessSteel,968,8300,8034400.0,103.8,5218
201805,1439,United Kingdom,Ukraine,StainlessSteel,1131,9701,1.0971831E7,103.8,3140
201805,1439,Slovenia,Ukraine,Gas,17732,171150,3.0348318E9,204.2,1610
201805,1439,Russian Federation,Ukraine,Corn,54852,19772,1.084533744E9,179.1790589,4663
201805,1439,Russian Federation,Ukraine,Coal,302751000,22249395,6.736026585645E15,109.375,4663
201805,1439,Russian Federation,Ukraine,SunflowerOil,1294250,1132224,1.465380912E12,938.9994565,4663
201805,1439,Russian Federation,Ukraine,CastIron,31626,74600,2.3592996E9,304.5,4663
201805,1439,Russian Federation,Ukraine,StainlessSteel,5378,29179,1.56924662E8,103.8,4663
201805,1439,Russian Federation,Ukraine,Nickel,3979,78661,3.12992119E8,154.6,4663
201805,1439,Russian Federation,Ukraine,Aluminium,59871,154996,9.279765516E9,2299.666667,4663
201805,1439,Russian Federation,Ukraine,Barley,107900,19374,2.0904546E9,117.1741791,4663
201805,1439,Russian Federation,Ukraine,IronOre,930038000,81702648,7.5986567340624E16,66.63043478,4663
201805,1439,Russian Federation,Ukraine,Gas,19210,77111,1.48130231E9,204.2,4663
201805,1439,Hungary,Ukraine,SunflowerOil,4386,5568,2.4421248E7,938.9994565,1194
201805,1439,Hungary,Ukraine,StainlessSteel,5960,19749,1.1770404E8,103.8,1194
201805,1439,Hungary,Ukraine,CastIron,2191,76008,1.66533528E8,304.5,1194
201805,1439,Hungary,Ukraine,CrudePetroleum,274400,194179,5.32827176E10,215.7,1194
